TEAM_ABBREVIATION_home,GAME_ID,GAME_DATE_home,WL_home,PTS_home,TEAM_ABBREVIATION_away,GAME_DATE_away,WL_away,PTS_away
MIA,0021900644,2020-01-20,W,118,SAC,2020-01-20,L,113
POR,0021900652,2020-01-20,W,129,GSW,2020-01-20,L,124
UTA,0021900651,2020-01-20,W,118,IND,2020-01-20,L,88
MIL,0021900647,2020-01-20,W,111,CHI,2020-01-20,L,98
ATL,0021900640,2020-01-20,L,117,TOR,2020-01-20,W,122
MIN,0021900649,2020-01-20,L,100,DEN,2020-01-20,W,107
CHA,0021900642,2020-01-20,L,83,ORL,2020-01-20,W,106
WAS,0021900639,2020-01-20,W,106,DET,2020-01-20,L,100
MEM,0021900646,2020-01-20,L,116,NOP,2020-01-20,W,126
DAL,0021900653,2020-01-21,L,107,LAC,2020-01-21,W,110
GSW,0021900665,2020-01-22,L,96,UTA,2020-01-22,W,129
CHI,0021900661,2020-01-22,W,117,MIN,2020-01-22,L,110
NYK,0021900659,2020-01-22,L,92,LAL,2020-01-22,W,100
PHX,0021900664,2020-01-22,L,87,IND,2020-01-22,W,112
BOS,0021900657,2020-01-22,W,119,MEM,2020-01-22,L,95
ORL,0021900655,2020-01-22,L,114,OKC,2020-01-22,W,120
HOU,0021900662,2020-01-22,W,121,DEN,2020-01-22,L,105
MIA,0021900658,2020-01-22,W,134,WAS,2020-01-22,L,129
DET,0021900654,2020-01-22,W,127,SAC,2020-01-22,L,106
ATL,0021900656,2020-01-22,W,102,LAC,2020-01-22,L,95
TOR,0021900660,2020-01-22,W,107,PHI,2020-01-22,L,95
NOP,0021900663,2020-01-22,L,117,SAS,2020-01-22,W,121
BKN,0021900667,2020-01-23,L,113,LAL,2020-01-23,W,128
CLE,0021900666,2020-01-23,L,112,WAS,2020-01-23,W,124
POR,0021900668,2020-01-23,L,125,DAL,2020-01-23,W,133
GSW,0021900679,2020-01-24,L,118,IND,2020-01-24,W,129
SAS,0021900678,2020-01-24,L,99,PHX,2020-01-24,W,103
CHI,0021900674,2020-01-24,L,81,SAC,2020-01-24,W,98
NYK,0021900672,2020-01-24,L,112,TOR,2020-01-24,W,118
ORL,0021900671,2020-01-24,L,98,BOS,2020-01-24,W,109
MIA,0021900673,2020-01-24,L,117,LAC,2020-01-24,W,122
DET,0021900670,2020-01-24,L,112,MEM,2020-01-24,W,125
MIN,0021900675,2020-01-24,L,124,HOU,2020-01-24,W,131
CHA,0021900669,2020-01-24,L,103,MIL,2020-01-24,W,116
OKC,0021900677,2020-01-24,W,140,ATL,2020-01-24,L,111
NOP,0021900676,2020-01-24,L,106,DEN,2020-01-24,W,113
PHI,0021900684,2020-01-25,W,108,LAL,2020-01-25,L,91
CLE,0021900682,2020-01-25,L,106,CHI,2020-01-25,W,118
DET,0021900681,2020-01-25,L,111,BKN,2020-01-25,W,121
UTA,0021900680,2020-01-25,W,112,DAL,2020-01-25,L,107
MIN,0021900683,2020-01-25,L,104,OKC,2020-01-25,W,113
SAS,0021900686,2020-01-26,L,106,TOR,2020-01-26,W,110
NYK,0021900688,2020-01-26,W,110,BKN,2020-01-26,L,97
ORL,0021900689,2020-01-26,L,97,LAC,2020-01-26,W,112
POR,0021900692,2020-01-26,W,139,IND,2020-01-26,L,129
ATL,0021900687,2020-01-26,W,152,WAS,2020-01-26,L,133
DEN,0021900685,2020-01-26,W,117,HOU,2020-01-26,L,110
MEM,0021900690,2020-01-26,W,114,PHX,2020-01-26,L,109
NOP,0021900691,2020-01-26,W,123,BOS,2020-01-26,L,108
CHI,0021900695,2020-01-27,W,110,SAS,2020-01-27,L,109
MIA,0021900694,2020-01-27,W,113,ORL,2020-01-27,L,92
DET,0021900693,2020-01-27,L,100,CLE,2020-01-27,W,115
UTA,0021900698,2020-01-27,L,117,HOU,2020-01-27,W,126
MIN,0021900696,2020-01-27,L,129,SAC,2020-01-27,W,133
OKC,0021900697,2020-01-27,L,97,DAL,2020-01-27,W,107
PHI,0021900702,2020-01-28,W,115,GSW,2020-01-28,L,104
CLE,0021900700,2020-01-28,L,111,NOP,2020-01-28,W,125
MIA,0021900701,2020-01-28,L,101,BOS,2020-01-28,W,109
MIL,0021900705,2020-01-28,W,151,WAS,2020-01-28,L,131
DAL,0021900706,2020-01-28,L,104,PHX,2020-01-28,W,133
CHA,0021900699,2020-01-28,W,97,NYK,2020-01-28,L,92
TOR,0021900703,2020-01-28,W,130,ATL,2020-01-28,L,114
MEM,0021900704,2020-01-28,W,104,DEN,2020-01-28,L,96
SAS,0021900711,2020-01-29,W,127,UTA,2020-01-29,L,120
NYK,0021900710,2020-01-29,L,106,MEM,2020-01-29,W,127
BKN,0021900709,2020-01-29,W,125,DET,2020-01-29,L,115
POR,0021900712,2020-01-29,W,125,HOU,2020-01-29,L,112
IND,0021900708,2020-01-29,W,115,CHI,2020-01-29,L,106
SAC,0021900713,2020-01-29,L,100,OKC,2020-01-29,W,120
BOS,0021900717,2020-01-30,W,119,GSW,2020-01-30,L,104
LAC,0021900719,2020-01-30,L,103,SAC,2020-01-30,W,124
CLE,0021900714,2020-01-30,L,109,TOR,2020-01-30,W,115
ATL,0021900716,2020-01-30,W,127,PHI,2020-01-30,L,117
DEN,0021900718,2020-01-30,W,106,UTA,2020-01-30,L,100
WAS,0021900715,2020-01-30,W,121,CHA,2020-01-30,L,107
LAL,0021900726,2020-01-31,L,119,POR,2020-01-31,W,127
PHX,0021900725,2020-01-31,L,107,OKC,2020-01-31,W,111
BKN,0021900721,2020-01-31,W,133,CHI,2020-01-31,L,118
HOU,0021900722,2020-01-31,W,128,DAL,2020-01-31,L,121
DET,0021900720,2020-01-31,L,92,TOR,2020-01-31,W,105
MIL,0021900724,2020-01-31,L,115,DEN,2020-01-31,W,127
NOP,0021900723,2020-01-31,W,139,MEM,2020-01-31,L,111
SAS,0021900734,2020-02-01,W,114,CHA,2020-02-01,L,90
BOS,0021900732,2020-02-01,W,116,PHI,2020-02-01,L,95
LAC,0021900727,2020-02-01,W,118,MIN,2020-02-01,L,106
ORL,0021900729,2020-02-01,L,89,MIA,2020-02-01,W,102
CLE,0021900730,2020-02-01,L,112,GSW,2020-02-01,W,131
POR,0021900735,2020-02-01,W,124,UTA,2020-02-01,L,107
IND,0021900728,2020-02-01,L,85,NYK,2020-02-01,W,92
DAL,0021900733,2020-02-01,W,123,ATL,2020-02-01,L,100
SAC,0021900736,2020-02-01,L,113,LAL,2020-02-01,W,129
WAS,0021900731,2020-02-01,W,113,BKN,2020-02-01,L,107
HOU,0021900738,2020-02-02,W,117,NOP,2020-02-02,L,109
DET,0021900737,2020-02-02,W,128,DEN,2020-02-02,L,123
MIL,0021900739,2020-02-02,W,129,PHX,2020-02-02,L,108
TOR,0021900740,2020-02-02,W,129,CHI,2020-02-02,L,102
BKN,0021900746,2020-02-03,W,119,PHX,2020-02-03,L,97
LAC,0021900750,2020-02-03,W,108,SAS,2020-02-03,L,105
CLE,0021900742,2020-02-03,L,134,NYK,2020-02-03,W,139
MIA,0021900747,2020-02-03,W,137,PHI,2020-02-03,L,106
IND,0021900743,2020-02-03,L,103,DAL,2020-02-03,W,112
ATL,0021900745,2020-02-03,L,115,BOS,2020-02-03,W,123
SAC,0021900749,2020-02-03,W,113,MIN,2020-02-03,L,109
CHA,0021900741,2020-02-03,L,100,ORL,2020-02-03,W,112
WAS,0021900744,2020-02-03,L,117,GSW,2020-02-03,W,125
MEM,0021900748,2020-02-03,W,96,DET,2020-02-03,L,82
LAL,0021900754,2020-02-04,W,129,SAS,2020-02-04,L,102
HOU,0021900752,2020-02-04,W,125,CHA,2020-02-04,L,110
DEN,0021900753,2020-02-04,W,127,POR,2020-02-04,L,99
NOP,0021900751,2020-02-04,L,108,MIL,2020-02-04,W,120
BKN,0021900757,2020-02-05,W,129,GSW,2020-02-05,L,88
BOS,0021900756,2020-02-05,W,116,ORL,2020-02-05,L,100
LAC,0021900763,2020-02-05,W,128,MIA,2020-02-05,L,111
DET,0021900755,2020-02-05,W,116,PHX,2020-02-05,L,108
UTA,0021900762,2020-02-05,L,95,DEN,2020-02-05,W,98
DAL,0021900761,2020-02-05,L,107,MEM,2020-02-05,W,121
MIN,0021900759,2020-02-05,L,120,ATL,2020-02-05,W,127
TOR,0021900758,2020-02-05,W,119,IND,2020-02-05,L,118
OKC,0021900760,2020-02-05,W,109,CLE,2020-02-05,L,103
LAL,0021900768,2020-02-06,L,111,HOU,2020-02-06,W,121
CHI,0021900765,2020-02-06,L,119,NOP,2020-02-06,W,125
NYK,0021900764,2020-02-06,W,105,ORL,2020-02-06,L,103
POR,0021900767,2020-02-06,W,125,SAS,2020-02-06,L,117
MIL,0021900766,2020-02-06,W,112,PHI,2020-02-06,L,101
PHI,0021900769,2020-02-07,W,119,MEM,2020-02-07,L,107
PHX,0021900774,2020-02-07,W,127,HOU,2020-02-07,L,91
BOS,0021900771,2020-02-07,W,112,ATL,2020-02-07,L,107
UTA,0021900776,2020-02-07,W,117,POR,2020-02-07,L,114
IND,0021900772,2020-02-07,L,106,TOR,2020-02-07,W,115
SAC,0021900775,2020-02-07,W,105,MIA,2020-02-07,L,97
WAS,0021900770,2020-02-07,W,119,DAL,2020-02-07,L,118
OKC,0021900773,2020-02-07,W,108,DET,2020-02-07,L,101
GSW,0021900783,2020-02-08,L,120,LAL,2020-02-08,W,125
PHX,0021900784,2020-02-08,L,108,DEN,2020-02-08,W,117
ORL,0021900777,2020-02-08,L,95,MIL,2020-02-08,W,111
DET,0021900779,2020-02-08,L,92,NYK,2020-02-08,W,95
IND,0021900780,2020-02-08,L,117,NOP,2020-02-08,W,124
SAC,0021900785,2020-02-08,W,122,SAS,2020-02-08,L,102
MIN,0021900782,2020-02-08,W,142,LAC,2020-02-08,L,115
CHA,0021900778,2020-02-08,L,100,DAL,2020-02-08,W,116
TOR,0021900781,2020-02-08,W,119,BKN,2020-02-08,L,118
PHI,0021900788,2020-02-09,W,118,CHI,2020-02-09,L,111
CLE,0021900791,2020-02-09,L,92,LAC,2020-02-09,W,133
HOU,0021900790,2020-02-09,L,113,UTA,2020-02-09,W,114
POR,0021900792,2020-02-09,W,115,MIA,2020-02-09,L,109
ATL,0021900787,2020-02-09,W,140,NYK,2020-02-09,L,135
WAS,0021900789,2020-02-09,L,99,MEM,2020-02-09,W,106
OKC,0021900786,2020-02-09,L,111,BOS,2020-02-09,W,112
GSW,0021900800,2020-02-10,L,101,MIA,2020-02-10,W,113
LAL,0021900801,2020-02-10,W,125,PHX,2020-02-10,L,100
ORL,0021900795,2020-02-10,W,135,ATL,2020-02-10,L,126
DET,0021900793,2020-02-10,L,76,CHA,2020-02-10,W,87
IND,0021900794,2020-02-10,L,105,BKN,2020-02-10,W,106
MIL,0021900797,2020-02-10,W,123,SAC,2020-02-10,L,111
DAL,0021900798,2020-02-10,L,119,UTA,2020-02-10,W,123
DEN,0021900799,2020-02-10,W,127,SAS,2020-02-10,L,120
TOR,0021900796,2020-02-10,W,137,MIN,2020-02-10,L,126
PHI,0021900802,2020-02-11,W,110,LAC,2020-02-11,L,103
HOU,0021900806,2020-02-11,W,116,BOS,2020-02-11,L,105
WAS,0021900803,2020-02-11,W,126,CHI,2020-02-11,L,114
OKC,0021900805,2020-02-11,L,106,SAS,2020-02-11,W,114
NOP,0021900804,2020-02-11,W,138,POR,2020-02-11,L,117
NYK,0021900811,2020-02-12,L,96,WAS,2020-02-12,W,114
PHX,0021900815,2020-02-12,W,112,GSW,2020-02-12,L,106
BKN,0021900809,2020-02-12,W,101,TOR,2020-02-12,L,91
ORL,0021900808,2020-02-12,W,116,DET,2020-02-12,L,112
CLE,0021900807,2020-02-12,W,127,ATL,2020-02-12,L,105
UTA,0021900816,2020-02-12,W,116,MIA,2020-02-12,L,101
IND,0021900810,2020-02-12,W,118,MIL,2020-02-12,L,111
DAL,0021900814,2020-02-12,W,130,SAC,2020-02-12,L,111
DEN,0021900817,2020-02-12,L,116,LAL,2020-02-12,W,120
MIN,0021900813,2020-02-12,L,108,CHA,2020-02-12,W,115
MEM,0021900812,2020-02-12,W,111,POR,2020-02-12,L,104
BOS,0021900818,2020-02-13,W,141,LAC,2020-02-13,L,133
NOP,0021900819,2020-02-13,L,118,OKC,2020-02-13,W,123
PHI,0021900822,2020-02-20,W,112,BKN,2020-02-20,L,104
GSW,0021900825,2020-02-20,L,105,HOU,2020-02-20,W,135
CHI,0021900823,2020-02-20,L,93,CHA,2020-02-20,W,103
DET,0021900820,2020-02-20,L,106,MIL,2020-02-20,W,126
ATL,0021900821,2020-02-20,W,129,MIA,2020-02-20,L,124
SAC,0021900824,2020-02-20,W,129,MEM,2020-02-20,L,125
LAL,0021900833,2020-02-21,W,117,MEM,2020-02-21,L,105
NYK,0021900828,2020-02-21,L,98,IND,2020-02-21,W,106
ORL,0021900826,2020-02-21,L,106,DAL,2020-02-21,W,122
POR,0021900834,2020-02-21,L,115,NOP,2020-02-21,W,128
UTA,0021900832,2020-02-21,L,104,SAS,2020-02-21,W,113
MIN,0021900830,2020-02-21,L,117,BOS,2020-02-21,W,127
WAS,0021900827,2020-02-21,L,108,CLE,2020-02-21,W,113
TOR,0021900829,2020-02-21,W,118,PHX,2020-02-21,L,101
OKC,0021900831,2020-02-21,W,113,DEN,2020-02-21,L,101
CHI,0021900839,2020-02-22,L,104,PHX,2020-02-22,W,112
LAC,0021900835,2020-02-22,L,103,SAC,2020-02-22,W,112
MIA,0021900838,2020-02-22,W,124,CLE,2020-02-22,L,105
UTA,0021900841,2020-02-22,L,110,HOU,2020-02-22,W,120
MIL,0021900840,2020-02-22,W,119,PHI,2020-02-22,L,98
ATL,0021900837,2020-02-22,W,111,DAL,2020-02-22,L,107
CHA,0021900836,2020-02-22,L,86,BKN,2020-02-22,W,115
GSW,0021900847,2020-02-23,L,101,NOP,2020-02-23,W,115
LAL,0021900842,2020-02-23,W,114,BOS,2020-02-23,L,112
CHI,0021900845,2020-02-23,W,126,WAS,2020-02-23,L,117
POR,0021900848,2020-02-23,W,107,DET,2020-02-23,L,104
DEN,0021900844,2020-02-23,W,128,MIN,2020-02-23,L,116
TOR,0021900843,2020-02-23,W,127,IND,2020-02-23,L,81
OKC,0021900846,2020-02-23,W,131,SAS,2020-02-23,L,103
PHI,0021900850,2020-02-24,W,129,ATL,2020-02-24,L,112
BKN,0021900852,2020-02-24,L,113,ORL,2020-02-24,W,115
LAC,0021900856,2020-02-24,W,124,MEM,2020-02-24,L,97
CLE,0021900849,2020-02-24,W,125,MIA,2020-02-24,L,119
HOU,0021900853,2020-02-24,W,123,NYK,2020-02-24,L,112
UTA,0021900855,2020-02-24,L,111,PHX,2020-02-24,W,131
DAL,0021900854,2020-02-24,W,139,MIN,2020-02-24,L,123
WAS,0021900851,2020-02-24,L,134,MIL,2020-02-24,W,137
GSW,0021900863,2020-02-25,L,94,SAC,2020-02-25,W,112
LAL,0021900861,2020-02-25,W,118,NOP,2020-02-25,L,109
CHI,0021900859,2020-02-25,L,122,OKC,2020-02-25,W,124
POR,0021900862,2020-02-25,L,106,BOS,2020-02-25,W,118
IND,0021900857,2020-02-25,W,119,CHA,2020-02-25,L,80
DEN,0021900860,2020-02-25,W,115,DET,2020-02-25,L,98
TOR,0021900858,2020-02-25,L,97,MIL,2020-02-25,W,108
SAS,0021900869,2020-02-26,L,103,DAL,2020-02-26,W,109
PHX,0021900871,2020-02-26,L,92,LAC,2020-02-26,W,102
CLE,0021900865,2020-02-26,W,108,PHI,2020-02-26,L,94
HOU,0021900870,2020-02-26,W,140,MEM,2020-02-26,L,112
MIA,0021900868,2020-02-26,L,126,MIN,2020-02-26,W,129
UTA,0021900872,2020-02-26,L,103,BOS,2020-02-26,W,114
ATL,0021900867,2020-02-26,L,120,ORL,2020-02-26,W,130
CHA,0021900864,2020-02-26,W,107,NYK,2020-02-26,L,101
WAS,0021900866,2020-02-26,W,110,BKN,2020-02-26,L,106
PHI,0021900873,2020-02-27,W,115,NYK,2020-02-27,L,106
GSW,0021900876,2020-02-27,L,86,LAL,2020-02-27,W,116
IND,0021900874,2020-02-27,W,106,POR,2020-02-27,L,100
OKC,0021900875,2020-02-27,W,112,SAC,2020-02-27,L,108
PHX,0021900884,2020-02-28,L,111,DET,2020-02-28,W,113
LAC,0021900886,2020-02-28,W,132,DEN,2020-02-28,L,103
ORL,0021900877,2020-02-28,W,136,MIN,2020-02-28,L,125
MIA,0021900880,2020-02-28,W,126,DAL,2020-02-28,L,118
UTA,0021900885,2020-02-28,W,129,WAS,2020-02-28,L,119
MIL,0021900882,2020-02-28,W,133,OKC,2020-02-28,L,86
ATL,0021900878,2020-02-28,W,141,BKN,2020-02-28,L,118
TOR,0021900879,2020-02-28,L,96,CHA,2020-02-28,W,99
MEM,0021900881,2020-02-28,L,101,SAC,2020-02-28,W,104
NOP,0021900883,2020-02-28,W,116,CLE,2020-02-28,L,104
SAS,0021900893,2020-02-29,W,114,ORL,2020-02-29,L,113
NYK,0021900887,2020-02-29,W,125,CHI,2020-02-29,L,115
PHX,0021900894,2020-02-29,L,99,GSW,2020-02-29,W,115
BOS,0021900892,2020-02-29,L,110,HOU,2020-02-29,W,111
CLE,0021900890,2020-02-29,L,104,IND,2020-02-29,W,113
MIA,0021900889,2020-02-29,W,116,BKN,2020-02-29,L,113
ATL,0021900888,2020-02-29,W,129,POR,2020-02-29,L,117
MEM,0021900891,2020-02-29,W,105,LAL,2020-02-29,L,88
GSW,0021900901,2020-03-01,L,110,WAS,2020-03-01,W,124
LAC,0021900897,2020-03-01,W,136,PHI,2020-03-01,L,130
SAC,0021900899,2020-03-01,W,106,DET,2020-03-01,L,100
DEN,0021900898,2020-03-01,W,133,TOR,2020-03-01,L,118
MIN,0021900896,2020-03-01,L,91,DAL,2020-03-01,W,111
CHA,0021900895,2020-03-01,L,85,MIL,2020-03-01,W,93
NOP,0021900900,2020-03-01,L,114,LAL,2020-03-01,W,122
SAS,0021900908,2020-03-02,L,111,IND,2020-03-02,W,116
CHI,0021900907,2020-03-02,W,109,DAL,2020-03-02,L,107
NYK,0021900903,2020-03-02,W,125,HOU,2020-03-02,L,123
ORL,0021900904,2020-03-02,L,107,POR,2020-03-02,W,130
CLE,0021900902,2020-03-02,L,113,UTA,2020-03-02,W,126
MIA,0021900906,2020-03-02,W,105,MIL,2020-03-02,L,89
ATL,0021900905,2020-03-02,L,88,MEM,2020-03-02,W,127
LAL,0021900915,2020-03-03,W,120,PHI,2020-03-03,L,107
PHX,0021900914,2020-03-03,L,114,TOR,2020-03-03,W,123
BOS,0021900910,2020-03-03,L,120,BKN,2020-03-03,W,129
DEN,0021900913,2020-03-03,L,100,GSW,2020-03-03,W,116
SAC,0021900916,2020-03-03,W,133,WAS,2020-03-03,L,126
CHA,0021900909,2020-03-03,L,103,SAS,2020-03-03,W,104
OKC,0021900912,2020-03-03,L,94,LAC,2020-03-03,W,109
NOP,0021900911,2020-03-03,L,134,MIN,2020-03-03,W,139
NYK,0021900921,2020-03-04,L,104,UTA,2020-03-04,W,112
BKN,0021900920,2020-03-04,L,79,MEM,2020-03-04,W,118
CLE,0021900917,2020-03-04,L,106,BOS,2020-03-04,W,112
MIA,0021900919,2020-03-04,W,116,ORL,2020-03-04,L,113
DET,0021900918,2020-03-04,L,107,OKC,2020-03-04,W,114
POR,0021900925,2020-03-04,W,125,WAS,2020-03-04,L,104
MIL,0021900924,2020-03-04,W,119,IND,2020-03-04,L,100
DAL,0021900923,2020-03-04,W,127,NOP,2020-03-04,L,123
MIN,0021900922,2020-03-04,W,115,CHI,2020-03-04,L,108
GSW,0021900929,2020-03-05,L,113,TOR,2020-03-05,W,121
HOU,0021900927,2020-03-05,L,105,LAC,2020-03-05,W,120
SAC,0021900928,2020-03-05,L,108,PHI,2020-03-05,W,125
CHA,0021900926,2020-03-05,L,112,DEN,2020-03-05,W,114
LAL,0021900939,2020-03-06,W,113,MIL,2020-03-06,L,103
CHI,0021900934,2020-03-06,L,102,IND,2020-03-06,W,108
NYK,0021900932,2020-03-06,L,103,OKC,2020-03-06,W,126
PHX,0021900938,2020-03-06,W,127,POR,2020-03-06,L,117
BKN,0021900931,2020-03-06,W,139,SAS,2020-03-06,L,120
BOS,0021900933,2020-03-06,L,94,UTA,2020-03-06,W,99
DAL,0021900937,2020-03-06,W,121,MEM,2020-03-06,L,96
MIN,0021900935,2020-03-06,L,118,ORL,2020-03-06,W,132
WAS,0021900930,2020-03-06,W,118,ATL,2020-03-06,L,112
NOP,0021900936,2020-03-06,W,110,MIA,2020-03-06,L,104
GSW,0021900944,2020-03-07,W,118,PHI,2020-03-07,L,114
CLE,0021900942,2020-03-07,W,104,DEN,2020-03-07,L,102
DET,0021900941,2020-03-07,L,105,UTA,2020-03-07,W,111
POR,0021900945,2020-03-07,L,111,SAC,2020-03-07,W,123
CHA,0021900940,2020-03-07,W,108,HOU,2020-03-07,L,99
MEM,0021900943,2020-03-07,W,118,ATL,2020-03-07,L,101
NYK,0021900955,2020-03-08,W,96,DET,2020-03-08,L,84
PHX,0021900950,2020-03-08,W,140,MIL,2020-03-08,L,131
BKN,0021900946,2020-03-08,W,110,CHI,2020-03-08,L,107
BOS,0021900949,2020-03-08,L,104,OKC,2020-03-08,W,105
LAC,0021900948,2020-03-08,L,103,LAL,2020-03-08,W,112
HOU,0021900953,2020-03-08,L,106,ORL,2020-03-08,W,126
CLE,0021900954,2020-03-08,W,132,SAS,2020-03-08,L,129
DAL,0021900952,2020-03-08,L,109,IND,2020-03-08,W,112
SAC,0021900956,2020-03-08,L,113,TOR,2020-03-08,W,118
MIN,0021900947,2020-03-08,L,107,NOP,2020-03-08,W,120
WAS,0021900951,2020-03-08,L,89,MIA,2020-03-08,W,100
UTA,0021900959,2020-03-09,L,92,TOR,2020-03-09,W,101
ATL,0021900957,2020-03-09,W,143,CHA,2020-03-09,L,138
DEN,0021900958,2020-03-09,W,109,MIL,2020-03-09,L,95
GSW,0021900967,2020-03-10,L,107,LAC,2020-03-10,W,131
SAS,0021900965,2020-03-10,W,119,DAL,2020-03-10,L,109
LAL,0021900968,2020-03-10,L,102,BKN,2020-03-10,W,104
CHI,0021900962,2020-03-10,W,108,CLE,2020-03-10,L,103
HOU,0021900963,2020-03-10,W,117,MIN,2020-03-10,L,111
POR,0021900966,2020-03-10,W,121,PHX,2020-03-10,L,105
IND,0021900960,2020-03-10,L,111,BOS,2020-03-10,W,114
WAS,0021900961,2020-03-10,W,122,NYK,2020-03-10,L,115
MEM,0021900964,2020-03-10,L,115,ORL,2020-03-10,W,120
PHI,0021900971,2020-03-11,W,124,DET,2020-03-11,L,106
MIA,0021900970,2020-03-11,L,98,CHA,2020-03-11,W,109
DAL,0021900973,2020-03-11,W,113,DEN,2020-03-11,L,97
ATL,0021900969,2020-03-11,L,131,NYK,2020-03-11,W,136
LAL,0021901232,2020-07-30,W,103,LAC,2020-07-30,L,101
NOP,0021901231,2020-07-30,L,104,UTA,2020-07-30,W,106
SAS,0021901237,2020-07-31,W,129,SAC,2020-07-31,L,120
BKN,0021901233,2020-07-31,L,118,ORL,2020-07-31,W,128
POR,0021901234,2020-07-31,W,140,MEM,2020-07-31,L,135
MIL,0021901236,2020-07-31,W,119,BOS,2020-07-31,L,112
DAL,0021901238,2020-07-31,L,149,HOU,2020-07-31,W,153
WAS,0021901235,2020-07-31,L,112,PHX,2020-07-31,W,125
LAC,0021901241,2020-08-01,W,126,NOP,2020-08-01,L,103
IND,0021901242,2020-08-01,W,127,PHI,2020-08-01,L,121
DEN,0021901239,2020-08-01,L,105,MIA,2020-08-01,W,125
TOR,0021901243,2020-08-01,W,107,LAL,2020-08-01,L,92
OKC,0021901240,2020-08-01,W,110,UTA,2020-08-01,L,94
PHX,0021901249,2020-08-02,W,117,DAL,2020-08-02,L,115
BKN,0021901244,2020-08-02,W,118,WAS,2020-08-02,L,110
BOS,0021901245,2020-08-02,W,128,POR,2020-08-02,L,124
ORL,0021901247,2020-08-02,W,132,SAC,2020-08-02,L,116
HOU,0021901248,2020-08-02,W,120,MIL,2020-08-02,L,116
MEM,0021901246,2020-08-02,L,106,SAS,2020-08-02,W,108
PHI,0021901254,2020-08-03,W,132,SAS,2020-08-03,L,130
MIA,0021901250,2020-08-03,L,103,TOR,2020-08-03,W,107
UTA,0021901255,2020-08-03,L,108,LAL,2020-08-03,W,116
WAS,0021901252,2020-08-03,L,100,IND,2020-08-03,W,111
OKC,0021901251,2020-08-03,L,113,DEN,2020-08-03,W,121
NOP,0021901253,2020-08-03,W,109,MEM,2020-08-03,L,99
LAC,0021901258,2020-08-04,L,115,PHX,2020-08-04,W,117
MIA,0021901260,2020-08-04,W,112,BOS,2020-08-04,L,106
POR,0021901261,2020-08-04,W,110,HOU,2020-08-04,L,102
IND,0021901259,2020-08-04,W,120,ORL,2020-08-04,L,109
MIL,0021901256,2020-08-04,L,116,BKN,2020-08-04,W,119
SAC,0021901257,2020-08-04,L,110,DAL,2020-08-04,W,114
SAS,0021901264,2020-08-05,L,126,DEN,2020-08-05,W,132
LAL,0021901265,2020-08-05,L,86,OKC,2020-08-05,W,105
BOS,0021901267,2020-08-05,W,149,BKN,2020-08-05,L,115
ORL,0021901266,2020-08-05,L,99,TOR,2020-08-05,W,109
UTA,0021901262,2020-08-05,W,124,MEM,2020-08-05,L,115
WAS,0021901263,2020-08-05,L,98,PHI,2020-08-05,W,107
PHX,0021901270,2020-08-06,W,114,IND,2020-08-06,L,99
HOU,0021901273,2020-08-06,W,113,LAL,2020-08-06,L,97
MIL,0021901269,2020-08-06,W,130,MIA,2020-08-06,L,116
DAL,0021901271,2020-08-06,L,111,LAC,2020-08-06,W,126
SAC,0021901268,2020-08-06,W,140,NOP,2020-08-06,L,125
DEN,0021901272,2020-08-06,L,115,POR,2020-08-06,W,125
PHI,0021901277,2020-08-07,W,108,ORL,2020-08-07,L,101
SAS,0021901274,2020-08-07,W,119,UTA,2020-08-07,L,111
BKN,0021901276,2020-08-07,W,119,SAC,2020-08-07,L,106
MEM,0021901275,2020-08-07,W,121,OKC,2020-08-07,L,92
TOR,0021901279,2020-08-07,L,100,BOS,2020-08-07,W,122
NOP,0021901278,2020-08-07,W,118,WAS,2020-08-07,L,107
MIA,0021901283,2020-08-08,L,112,PHX,2020-08-08,W,119
POR,0021901280,2020-08-08,L,117,LAC,2020-08-08,W,122
IND,0021901282,2020-08-08,W,116,LAL,2020-08-08,L,111
DAL,0021901284,2020-08-08,W,136,MIL,2020-08-08,L,132
DEN,0021901281,2020-08-08,W,134,UTA,2020-08-08,L,132
BOS,0021901288,2020-08-09,W,122,ORL,2020-08-09,L,119
LAC,0021901291,2020-08-09,L,120,BKN,2020-08-09,W,129
POR,0021901289,2020-08-09,W,124,PHI,2020-08-09,L,121
SAC,0021901290,2020-08-09,L,112,HOU,2020-08-09,W,129
TOR,0021901286,2020-08-09,W,108,MEM,2020-08-09,L,99
OKC,0021901285,2020-08-09,W,121,WAS,2020-08-09,L,103
NOP,0021901287,2020-08-09,L,113,SAS,2020-08-09,W,122
LAL,0021901296,2020-08-10,W,124,DEN,2020-08-10,L,121
PHX,0021901292,2020-08-10,W,128,OKC,2020-08-10,L,101
MIA,0021901295,2020-08-10,W,114,IND,2020-08-10,L,92
UTA,0021901293,2020-08-10,L,114,DAL,2020-08-10,W,122
MIL,0021901294,2020-08-10,L,106,TOR,2020-08-10,W,114
PHI,0021901299,2020-08-11,L,117,PHX,2020-08-11,W,130
SAS,0021901298,2020-08-11,W,123,HOU,2020-08-11,L,105
ORL,0021901297,2020-08-11,L,96,BKN,2020-08-11,W,108
DAL,0021901300,2020-08-11,L,131,POR,2020-08-11,W,134
SAC,0021901302,2020-08-11,W,112,NOP,2020-08-11,L,106
